Date,Mobile app names,DFP: Ad units,Ad requests,Matched requests,Coverage,Clicks,Ad request CTR,CTR,Ad CTR,CPC (US$),Ad request eCPM (US$),Matched eCPM (US$),Lift,Estimated revenue (US$),Ad impressions,Ad eCPM (US$)
3/17/2022,Boxing Live Streams - UFC Live,424536528 » 1509372_BoxingLiveStreams_Interstitial,962,947,98.44%,35,3.64%,3.70%,4.23%,US$0.19 ,US$6.95 ,US$7.06 ,0.00%,US$6.68 ,828,US$8.07 
3/17/2022,Boxing Live Streams - UFC Live,424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,877,877,100.00%,25,2.85%,2.85%,6.93%,US$0.10 ,US$2.90 ,US$2.90 ,0.00%,US$2.54 ,361,US$7.05 
3/17/2022,Diamonds Gaining Tips,424536528 » 1515191_DiamondsGainingTips_AppOpen,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.21 ,US$1.21 ,0.00%,US$0.00 ,1,US$1.21 
3/17/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,16,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,F id sell app - F-F Accounts,424536528 » 1515891_FireID_SellApp_Native,45,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,1347,1345,99.85%,37,2.75%,2.75%,3.48%,US$0.03 ,US$0.74 ,US$0.74 ,0.00%,US$1.00 ,1064,US$0.94 
3/17/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,33045,32036,96.95%,1100,3.33%,3.43%,16.64%,US$0.01 ,US$0.24 ,US$0.25 ,0.00%,US$7.98 ,6611,US$1.21 
3/17/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » 1510393_LiveCricketTVWatchLiveStreamingofMatch_Banner_320x50,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.19 ,US$0.19 ,0.00%,US$0.00 ,2,US$0.19 
3/17/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » Ad Exchange Mobile In-App » 1504030_LiveCricketTVWatchLiveStreamingofMatch_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,7281,7279,99.97%,65,0.89%,0.89%,1.26%,US$0.03 ,US$0.23 ,US$0.23 ,0.00%,US$1.64 ,5144,US$0.32 
3/17/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,9755,9741,99.86%,198,2.03%,2.03%,2.11%,US$0.04 ,US$0.89 ,US$0.89 ,0.00%,US$8.65 ,9363,US$0.92 
3/17/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,179,179,100.00%,6,3.35%,3.35%,5.45%,US$0.40 ,US$13.55 ,US$13.55 ,0.00%,US$2.43 ,110,US$22.05 
3/17/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,295,295,100.00%,8,2.71%,2.71%,8.33%,US$0.19 ,US$5.14 ,US$5.14 ,0.00%,US$1.52 ,96,US$15.80 
3/17/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,31,31,100.00%,2,6.45%,6.45%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,7285,7278,99.90%,164,2.25%,2.25%,3.89%,US$0.05 ,US$1.13 ,US$1.13 ,0.00%,US$8.21 ,4216,US$1.95 
3/17/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,5035,4955,98.41%,249,4.95%,5.03%,5.44%,US$0.06 ,US$3.21 ,US$3.26 ,0.00%,US$16.15 ,4575,US$3.53 
3/17/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,82,82,100.00%,1,1.22%,1.22%,4.00%,US$0.24 ,US$2.88 ,US$2.88 ,0.00%,US$0.24 ,25,US$9.44 
3/17/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,69,69,100.00%,1,1.45%,1.45%,4.55%,US$0.62 ,US$8.94 ,US$8.94 ,0.00%,US$0.62 ,22,US$28.04 
3/17/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,64,48,75.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,15,US$0.05 
3/17/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,6323,6314,99.86%,21,0.33%,0.33%,0.64%,US$0.25 ,US$0.83 ,US$0.83 ,0.00%,US$5.25 ,3264,US$1.61 
3/17/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,3409,3279,96.19%,38,1.11%,1.16%,1.18%,US$0.33 ,US$3.69 ,US$3.84 ,0.00%,US$12.59 ,3223,US$3.91 
3/17/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,2022,2003,99.06%,27,1.34%,1.35%,1.49%,US$0.34 ,US$4.59 ,US$4.64 ,0.00%,US$9.29 ,1810,US$5.13 
3/17/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,90,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,42,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,209,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,108,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,(Not applicable),424536528 » 1505562_LiveFootballTVHD_Native,17,17,100.00%,1,5.88%,5.88%,14.29%,US$0.01 ,US$0.31 ,US$0.31 ,0.00%,US$0.01 ,7,US$0.76 
3/18/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,9,9,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$2.32 ,US$2.32 ,0.00%,US$0.02 ,6,US$3.48 
3/18/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$3.42 ,US$3.42 ,0.00%,US$0.01 ,3,US$3.42 
3/18/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$4.53 ,US$4.53 ,0.00%,US$0.01 ,3,US$4.53 
3/18/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,(Not applicable),424536528 » 1509372_BoxingLiveStreams_Interstitial,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.13 ,US$0.13 ,0.00%,US$0.00 ,4,US$0.13 
3/18/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,367,354,96.46%,5,1.36%,1.41%,2.35%,US$0.05 ,US$0.61 ,US$0.64 ,0.00%,US$0.23 ,213,US$1.06 
3/18/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,441,423,95.92%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.34 ,US$0.35 ,0.00%,US$0.15 ,417,US$0.36 
3/18/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.72 ,US$0.72 ,0.00%,US$0.00 ,2,US$1.44 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,5,5,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.46 ,US$1.46 ,0.00%,US$0.01 ,2,US$3.65 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,7,7,100.00%,1,14.29%,14.29%,16.67%,US$0.01 ,US$1.29 ,US$1.29 ,0.00%,US$0.01 ,6,US$1.51 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.22 ,US$0.22 ,0.00%,US$0.00 ,4,US$0.33 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.18 ,US$1.18 ,0.00%,US$0.00 ,2,US$2.36 
3/18/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.63 ,US$0.63 ,0.00%,US$0.00 ,3,US$0.63 
3/18/2022,Boxing Live Streams - UFC Live,424536528 » 1509372_BoxingLiveStreams_Interstitial,913,905,99.12%,34,3.72%,3.76%,4.29%,US$0.15 ,US$5.72 ,US$5.77 ,0.00%,US$5.22 ,792,US$6.59 
3/18/2022,Boxing Live Streams - UFC Live,424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,921,920,99.89%,20,2.17%,2.17%,5.25%,US$0.13 ,US$2.74 ,US$2.75 ,0.00%,US$2.53 ,381,US$6.63 
3/18/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,17,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,1222,1218,99.67%,17,1.39%,1.40%,1.76%,US$0.08 ,US$1.18 ,US$1.18 ,0.00%,US$1.44 ,968,US$1.49 
3/18/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,30774,29556,96.04%,993,3.23%,3.36%,16.13%,US$0.01 ,US$0.23 ,US$0.24 ,0.00%,US$7.07 ,6155,US$1.15 
3/18/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,2204,2204,100.00%,33,1.50%,1.50%,1.91%,US$0.01 ,US$0.22 ,US$0.22 ,0.00%,US$0.49 ,1727,US$0.28 
3/18/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,2549,2542,99.73%,40,1.57%,1.57%,1.67%,US$0.05 ,US$0.84 ,US$0.84 ,0.00%,US$2.15 ,2402,US$0.89 
3/18/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,118,118,100.00%,1,0.85%,0.85%,1.72%,US$1.20 ,US$10.20 ,US$10.20 ,0.00%,US$1.20 ,58,US$20.76 
3/18/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,217,217,100.00%,2,0.92%,0.92%,3.28%,US$0.45 ,US$4.19 ,US$4.19 ,0.00%,US$0.91 ,61,US$14.91 
3/18/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,25,25,100.00%,2,8.00%,8.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,171210,170991,99.87%,1341,0.78%,0.78%,1.40%,US$0.08 ,US$0.65 ,US$0.65 ,0.00%,US$111.01 ,96076,US$1.16 
3/18/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,139785,136976,97.99%,2381,1.70%,1.74%,1.82%,US$0.13 ,US$2.17 ,US$2.21 ,0.00%,US$303.02 ,130768,US$2.32 
3/18/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,106,106,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$2.49 ,US$2.49 ,0.00%,US$0.26 ,34,US$7.78 
3/18/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,97,97,100.00%,5,5.15%,5.15%,13.51%,US$0.17 ,US$8.89 ,US$8.89 ,0.00%,US$0.86 ,37,US$23.31 
3/18/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,76,60,78.95%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.03 ,US$0.03 ,0.00%,US$0.00 ,15,US$0.13 
3/18/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,2,2,100.00%,1,50.00%,50.00%,100.00%,US$0.00 ,US$0.05 ,US$0.05 ,0.00%,US$0.00 ,1,US$0.10 
3/18/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,6,2,33.33%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,916,916,100.00%,8,0.87%,0.87%,1.58%,US$0.21 ,US$1.85 ,US$1.85 ,0.00%,US$1.69 ,505,US$3.35 
3/18/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,295,292,98.98%,3,1.02%,1.03%,1.06%,US$0.83 ,US$8.46 ,US$8.54 ,0.00%,US$2.49 ,284,US$8.78 
3/18/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,318,317,99.69%,13,4.09%,4.10%,4.56%,US$0.21 ,US$8.73 ,US$8.76 ,0.00%,US$2.78 ,285,US$9.74 
3/18/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,229,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,25,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,196,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/18/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,126,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,(Not applicable),424536528 » 1505562_LiveFootballTVHD_Native,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,17,17,100.00%,1,5.88%,5.88%,14.29%,US$0.01 ,US$0.41 ,US$0.41 ,0.00%,US$0.01 ,7,US$1.00 
3/19/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,6,5,83.33%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.24 ,US$0.29 ,0.00%,US$0.00 ,5,US$0.29 
3/19/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.23 ,US$0.23 ,0.00%,US$0.00 ,5,US$0.27 
3/19/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,845,837,99.05%,10,1.18%,1.19%,2.06%,US$0.03 ,US$0.35 ,US$0.36 ,0.00%,US$0.30 ,486,US$0.61 
3/19/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,939,898,95.63%,8,0.85%,0.89%,0.91%,US$0.04 ,US$0.32 ,US$0.34 ,0.00%,US$0.30 ,883,US$0.34 
3/19/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,5,5,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.40 ,US$1.40 ,0.00%,US$0.00 ,1,US$2.79 
3/19/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.59 ,US$0.59 ,0.00%,US$0.00 ,3,US$0.59 
3/19/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.10 ,US$0.10 ,0.00%,US$0.00 ,3,US$0.10 
3/19/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,7,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,935,935,100.00%,7,0.75%,0.75%,0.89%,US$0.12 ,US$0.89 ,US$0.89 ,0.00%,US$0.83 ,784,US$1.06 
3/19/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,31460,30036,95.47%,1058,3.36%,3.52%,17.07%,US$0.01 ,US$0.22 ,US$0.23 ,0.00%,US$6.93 ,6198,US$1.12 
3/19/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,2893,2893,100.00%,16,0.55%,0.55%,0.67%,US$0.05 ,US$0.30 ,US$0.30 ,0.00%,US$0.87 ,2403,US$0.36 
3/19/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,3045,3042,99.90%,103,3.38%,3.39%,3.56%,US$0.04 ,US$1.31 ,US$1.31 ,0.00%,US$3.99 ,2895,US$1.38 
3/19/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,186,186,100.00%,5,2.69%,2.69%,4.27%,US$0.48 ,US$12.92 ,US$12.92 ,0.00%,US$2.40 ,117,US$20.54 
3/19/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,309,309,100.00%,4,1.29%,1.29%,4.12%,US$0.35 ,US$4.58 ,US$4.58 ,0.00%,US$1.42 ,97,US$14.59 
3/19/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,20,20,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,277876,277362,99.82%,2098,0.76%,0.76%,1.36%,US$0.06 ,US$0.45 ,US$0.45 ,0.00%,US$125.05 ,154633,US$0.81 
3/19/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,217351,212043,97.56%,4123,1.90%,1.94%,2.04%,US$0.11 ,US$2.05 ,US$2.10 ,0.00%,US$446.13 ,202159,US$2.21 
3/19/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,104,104,100.00%,1,0.96%,0.96%,2.70%,US$0.42 ,US$4.07 ,US$4.07 ,0.00%,US$0.42 ,37,US$11.45 
3/19/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,72,72,100.00%,2,2.78%,2.78%,7.69%,US$0.32 ,US$8.81 ,US$8.81 ,0.00%,US$0.63 ,26,US$24.41 
3/19/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » 1504277_Livecrickettv2_320x100_AdX,1,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506738_Shiza_LiveTenSports_Banner,9,1,11.11%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506740_Shiza_LiveTenSports_Interstitial,19,5,26.32%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,73,67,91.78%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,15,US$0.04 
3/19/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.02 ,US$0.02 ,0.00%,US$0.00 ,1,US$0.03 
3/19/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,2,US$0.04 
3/19/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,4,US$0.02 
3/19/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,4989,4987,99.96%,18,0.36%,0.36%,0.69%,US$0.30 ,US$1.08 ,US$1.08 ,0.00%,US$5.38 ,2624,US$2.05 
3/19/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,2690,2634,97.92%,38,1.41%,1.44%,1.47%,US$0.30 ,US$4.24 ,US$4.33 ,0.00%,US$11.42 ,2587,US$4.41 
3/19/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1601,1593,99.50%,29,1.81%,1.82%,1.99%,US$0.34 ,US$6.22 ,US$6.25 ,0.00%,US$9.96 ,1458,US$6.83 
3/19/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,172,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,41,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,237,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/19/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,124,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,(Not applicable),424536528 » 1505562_LiveFootballTVHD_Native,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,38,36,94.74%,4,10.53%,11.11%,20.00%,US$0.00 ,US$0.31 ,US$0.33 ,0.00%,US$0.01 ,20,US$0.59 
3/20/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,21,21,100.00%,1,4.76%,4.76%,4.76%,US$0.00 ,US$0.19 ,US$0.19 ,0.00%,US$0.00 ,21,US$0.19 
3/20/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,14,14,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.12 ,US$0.12 ,0.00%,US$0.00 ,14,US$0.12 
3/20/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,2040,2031,99.56%,31,1.52%,1.53%,2.65%,US$0.02 ,US$0.34 ,US$0.34 ,0.00%,US$0.70 ,1168,US$0.60 
